"PHEC_result_ID","PHEC_result_extras_ID","result_extras_id","result_extras_key","result_extras_package_id","result_extras_revision_id","result_extras_revision_timestamp","result_extras_state","result_extras_value"
"271","1038","39c4bddc-9ebf-41f8-83ac-efe3404f0872","origin","5ff0d7df-40c0-4e56-b19e-31f4c3264f9f","286a09aa-b6df-4c88-abc9-655d0ff535cd","2016-01-27T15:39:27.298959","active","https://www.england.nhs.uk/statistics/ambulance-quality-indicators/ambulance-quality-indicators-data-2014-15/"
"272","1039","855b742d-c827-40cf-b633-9528ded4e4c5","origin","db87b71b-b7af-4367-9c3e-412e09a244ec","b77eb418-e260-4064-8703-3f9c8a42447e","2015-03-24T15:23:38.778179","active","http://www.england.nhs.uk/statistics/statistical-work-areas/ambulance-quality-indicators/"
"273","1040","1da89c1b-9e0b-44aa-9f41-0b254698a98f","coverage_end_date","befd038c-b1a0-48bf-8573-03dcb51d0112","a6509676-d4f6-4336-95f0-9eafc348da10","2015-10-13T15:14:30.979931","active","2015-7-31"
"273","1041","70c15232-f618-4e1a-894b-975023a33a05","coverage_start_date","befd038c-b1a0-48bf-8573-03dcb51d0112","a6509676-d4f6-4336-95f0-9eafc348da10","2015-10-13T15:14:30.979931","active","2015-7-01"
"273","1042","7c35bdc9-84be-47eb-a5c3-139839fff361","frequency","befd038c-b1a0-48bf-8573-03dcb51d0112","a6509676-d4f6-4336-95f0-9eafc348da10","2015-10-13T15:14:30.979931","active","Weekly"
"273","1043","f5e515b1-8457-4e33-aa71-2b36f1daaa90","origin","befd038c-b1a0-48bf-8573-03dcb51d0112","d79bab29-f80b-4c81-984f-ea4eb4a0238f","2016-01-27T15:00:27.249250","active","https://www.england.nhs.uk/statistics/statistical-work-areas/ae-waiting-times-and-activity/statistical-work-areasae-waiting-times-and-activityae-attendances-and-emergency-admissions-2015-16-monthly-3/"
"274","1044","4d584f51-6b68-486c-83da-fb978f341287","coverage_end_date","8fa38aea-7c00-4e39-9159-8a74c2b7d9d8","7092fb37-7d1c-4abb-a7f6-3ba2f0a5f742","2015-10-13T15:14:24.283562","active","2015-8-31"
"274","1045","a8ac81cf-4127-4374-bfdf-87d8f13eb960","coverage_start_date","8fa38aea-7c00-4e39-9159-8a74c2b7d9d8","7092fb37-7d1c-4abb-a7f6-3ba2f0a5f742","2015-10-13T15:14:24.283562","active","2015-8-01"
"274","1046","6b8fd961-2be0-4c88-8d99-be65cfd7d607","frequency","8fa38aea-7c00-4e39-9159-8a74c2b7d9d8","7092fb37-7d1c-4abb-a7f6-3ba2f0a5f742","2015-10-13T15:14:24.283562","active","Weekly"
"274","1047","d1868166-f808-4b3f-ab3f-a44dc9364901","origin","8fa38aea-7c00-4e39-9159-8a74c2b7d9d8","abc2a6c3-f18a-4b5c-9cfa-7167c78a1bf7","2016-01-27T15:00:26.517003","active","https://www.england.nhs.uk/statistics/statistical-work-areas/ae-waiting-times-and-activity/statistical-work-areasae-waiting-times-and-activityae-attendances-and-emergency-admissions-2015-16-monthly-3/"
"275","1048","9d1f24d9-3977-400d-b97e-6154c8c00519","coverage_end_date","08c53b7e-7769-4630-a287-8258e6465080","fd0ca879-5eb4-4125-a72c-bee4b592b49d","2016-01-27T15:00:16.176697","active","2015-9-30"
"275","1049","889d005a-1b4c-4d15-ab02-c62799e9712b","coverage_start_date","08c53b7e-7769-4630-a287-8258e6465080","fd0ca879-5eb4-4125-a72c-bee4b592b49d","2016-01-27T15:00:16.176697","active","2015-9-01"
"275","1050","30065a3b-871e-476c-9113-1ebf903bc3e1","frequency","08c53b7e-7769-4630-a287-8258e6465080","fd0ca879-5eb4-4125-a72c-bee4b592b49d","2016-01-27T15:00:16.176697","active","Weekly"
"275","1051","91d235d0-c04c-4038-9d92-e866a7a9830d","origin","08c53b7e-7769-4630-a287-8258e6465080","fd0ca879-5eb4-4125-a72c-bee4b592b49d","2016-01-27T15:00:16.176697","active","https://www.england.nhs.uk/statistics/statistical-work-areas/ae-waiting-times-and-activity/statistical-work-areasae-waiting-times-and-activityae-attendances-and-emergency-admissions-2015-16-monthly-3/"
"276","1052","afab2ec5-b2a5-4651-a78c-da85301ee858","coverage_end_date","e4ef4d4d-ea70-4459-a50b-00d7260b2727","665bffd3-8661-4499-8f1c-3bbef41adc23","2016-01-27T15:00:05.947045","active","2015-10-31"
"276","1053","6e2a56e7-dbbb-49fe-8e05-04e25c1ed3c5","coverage_start_date","e4ef4d4d-ea70-4459-a50b-00d7260b2727","665bffd3-8661-4499-8f1c-3bbef41adc23","2016-01-27T15:00:05.947045","active","2015-10-01"
"276","1054","8dd651e6-fddb-47c2-885a-3dca54e9ab64","frequency","e4ef4d4d-ea70-4459-a50b-00d7260b2727","665bffd3-8661-4499-8f1c-3bbef41adc23","2016-01-27T15:00:05.947045","active","Weekly"
"276","1055","9b1d2573-6c8e-458a-8e36-a6b40c6d9539","origin","e4ef4d4d-ea70-4459-a50b-00d7260b2727","665bffd3-8661-4499-8f1c-3bbef41adc23","2016-01-27T15:00:05.947045","active","https://www.england.nhs.uk/statistics/statistical-work-areas/ae-waiting-times-and-activity/statistical-work-areasae-waiting-times-and-activityae-attendances-and-emergency-admissions-2015-16-monthly-3/"
"277","1056","aa7a6da3-6629-411a-9d82-079cd8c48151","coverage_end_date","54453435-0534-43dd-b0d8-60eab9a1378a","3e279666-4334-479e-a89e-f04d6e48ff21","2016-01-27T14:59:55.552186","active","2015-11-30"
"277","1057","582f4c26-56a6-4db1-9747-0acd8de06b97","coverage_start_date","54453435-0534-43dd-b0d8-60eab9a1378a","3e279666-4334-479e-a89e-f04d6e48ff21","2016-01-27T14:59:55.552186","active","2015-11-01"
"277","1058","fc39e6fd-9b80-4e80-b6d4-c1550774143b","frequency","54453435-0534-43dd-b0d8-60eab9a1378a","3e279666-4334-479e-a89e-f04d6e48ff21","2016-01-27T14:59:55.552186","active","Weekly"
"277","1059","5e7cf690-768f-4d50-aff5-54642bd8322a","origin","54453435-0534-43dd-b0d8-60eab9a1378a","3e279666-4334-479e-a89e-f04d6e48ff21","2016-01-27T14:59:55.552186","active","https://www.england.nhs.uk/statistics/statistical-work-areas/ae-waiting-times-and-activity/statistical-work-areasae-waiting-times-and-activityae-attendances-and-emergency-admissions-2015-16-monthly-3/"
"278","1060","381ab5b4-0b3e-4d6a-bc0f-b6c49fbdc833","coverage_end_date","90c972ee-af8c-4c44-8eb0-bad283d0a769","3dde036e-1161-4432-8496-8c1bd850def5","2015-03-02T17:23:50.708222","active","2011-4-30"
"278","1061","7c3d2b5a-e8ca-4730-bf6b-d73958cb2625","coverage_start_date","90c972ee-af8c-4c44-8eb0-bad283d0a769","3dde036e-1161-4432-8496-8c1bd850def5","2015-03-02T17:23:50.708222","active","2011-4-01"
"278","1062","25083fb5-2bb9-4c87-8e12-eb638b7e076e","frequency","90c972ee-af8c-4c44-8eb0-bad283d0a769","3dde036e-1161-4432-8496-8c1bd850def5","2015-03-02T17:23:50.708222","active","Weekly"
"278","1063","bd32778f-e120-43b9-8520-b3a37737e19f","origin","90c972ee-af8c-4c44-8eb0-bad283d0a769","482970a7-d3fb-4d09-86a5-181328d04415","2016-01-27T14:59:36.176866","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"279","1064","fa9dc0c5-ace2-4079-b7ed-2b542d4d8b56","coverage_end_date","9a3ae5a3-b868-4750-8a74-6cc6987b8955","d6f652eb-b331-470c-b4ac-4c977fa9b813","2015-03-02T17:23:38.303354","active","2011-5-31"
"279","1065","05c59323-7dda-416d-ba8e-b4ae62f571a9","coverage_start_date","9a3ae5a3-b868-4750-8a74-6cc6987b8955","d6f652eb-b331-470c-b4ac-4c977fa9b813","2015-03-02T17:23:38.303354","active","2011-5-01"
"279","1066","216dcf1d-0330-45d2-a005-2b932f392581","frequency","9a3ae5a3-b868-4750-8a74-6cc6987b8955","d6f652eb-b331-470c-b4ac-4c977fa9b813","2015-03-02T17:23:38.303354","active","Weekly"
"279","1067","3274a316-5eef-417c-8651-e775f494904f","origin","9a3ae5a3-b868-4750-8a74-6cc6987b8955","447145fa-a04e-4aac-8530-f90e5f55e32f","2016-01-27T14:59:17.389162","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"280","1068","dda63a06-16f5-488b-abad-3c8a642f9f46","coverage_end_date","03955356-1e08-43fe-b65d-c94a44d893b1","5909c25e-f00c-42b1-abc6-525d41f81d10","2015-03-02T17:23:19.311263","active","2011-6-30"
"280","1069","45a7c1ae-411c-43b9-b4e6-b828662f3452","coverage_start_date","03955356-1e08-43fe-b65d-c94a44d893b1","5909c25e-f00c-42b1-abc6-525d41f81d10","2015-03-02T17:23:19.311263","active","2011-6-01"
"280","1070","0c3cfead-fb0e-4b5a-b28e-690d10e31404","frequency","03955356-1e08-43fe-b65d-c94a44d893b1","5909c25e-f00c-42b1-abc6-525d41f81d10","2015-03-02T17:23:19.311263","active","Weekly"
"280","1071","c23c1561-234a-4173-b7a4-cfb1e03df46f","origin","03955356-1e08-43fe-b65d-c94a44d893b1","832b31a0-840d-48ad-907e-a9f58431f72a","2016-01-27T14:58:50.413354","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"281","1072","33fb30cd-d9cf-4387-abdb-eacd75be8cac","coverage_end_date","19d5cb26-0971-4284-8406-437f18e92728","864ec6dd-5ae6-448a-bded-39d47b977900","2015-03-02T17:23:06.022628","active","2011-7-31"
"281","1073","0dc11a7a-e2c0-4beb-8aea-b600e9665b57","coverage_start_date","19d5cb26-0971-4284-8406-437f18e92728","864ec6dd-5ae6-448a-bded-39d47b977900","2015-03-02T17:23:06.022628","active","2011-7-01"
"281","1074","7fd4fd34-074f-4723-9215-c614f4de0b43","frequency","19d5cb26-0971-4284-8406-437f18e92728","864ec6dd-5ae6-448a-bded-39d47b977900","2015-03-02T17:23:06.022628","active","Weekly"
"281","1075","5f065b1a-5681-4abe-835f-f6c24686426b","origin","19d5cb26-0971-4284-8406-437f18e92728","d038353c-da50-4f44-b483-9366952ee6ff","2016-01-27T14:58:32.162369","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"282","1076","0ff8407c-74a7-4a3a-9973-7299c97cccd6","coverage_end_date","8f0dad51-f506-4dcb-a1e9-26e00df3524c","4d6c779f-a84b-456c-9b24-5049c841ac70","2015-03-02T17:22:52.467828","active","2011-8-31"
"282","1077","de47128f-9c61-413b-bf8e-7440e513da98","coverage_start_date","8f0dad51-f506-4dcb-a1e9-26e00df3524c","4d6c779f-a84b-456c-9b24-5049c841ac70","2015-03-02T17:22:52.467828","active","2011-8-01"
"282","1078","f93ece38-66b4-4650-9442-90aebc582f81","frequency","8f0dad51-f506-4dcb-a1e9-26e00df3524c","4d6c779f-a84b-456c-9b24-5049c841ac70","2015-03-02T17:22:52.467828","active","Weekly"
"282","1079","1bb99877-2afc-4610-b968-49954c47e197","origin","8f0dad51-f506-4dcb-a1e9-26e00df3524c","77c97c37-af5c-4fae-9e49-ecaf8b1aa678","2016-01-27T14:58:13.856869","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"283","1080","e34b6b88-43cc-49c0-a6a1-0398e5cf71da","coverage_end_date","418d6da6-e838-4e7d-ac9b-55349e63dd0a","c4d6a118-f019-4eed-901f-08abe5383659","2015-03-02T17:22:31.828746","active","2011-9-30"
"283","1081","5b920db4-f841-4b30-a406-9f1ef26eb394","coverage_start_date","418d6da6-e838-4e7d-ac9b-55349e63dd0a","c4d6a118-f019-4eed-901f-08abe5383659","2015-03-02T17:22:31.828746","active","2011-9-01"
"283","1082","9d8980b3-6f1e-492d-a5ad-20f651dfdf36","frequency","418d6da6-e838-4e7d-ac9b-55349e63dd0a","c4d6a118-f019-4eed-901f-08abe5383659","2015-03-02T17:22:31.828746","active","Weekly"
"283","1083","e71cdfa6-85d2-46da-9924-8610ff9eb0ba","origin","418d6da6-e838-4e7d-ac9b-55349e63dd0a","435c31db-d676-49a4-bcde-271f60b13a99","2016-01-27T14:57:46.177698","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"284","1084","08806f76-6149-4f91-b978-70498015ecf1","coverage_end_date","80d76213-9e75-44ed-a264-6132f38e4cfa","cfd065cc-8464-4849-bba3-233acf324a16","2015-03-02T17:22:17.808855","active","2011-10-31"
"284","1085","5dd63506-d1a8-4846-b38a-f934d1ee715c","coverage_start_date","80d76213-9e75-44ed-a264-6132f38e4cfa","cfd065cc-8464-4849-bba3-233acf324a16","2015-03-02T17:22:17.808855","active","2011-10-01"
"284","1086","29d90983-2c2a-4e17-aa00-b2dfbcf64c70","frequency","80d76213-9e75-44ed-a264-6132f38e4cfa","cfd065cc-8464-4849-bba3-233acf324a16","2015-03-02T17:22:17.808855","active","Weekly"
"284","1087","b2df3a9e-4439-45a7-9f38-3830581fbc87","origin","80d76213-9e75-44ed-a264-6132f38e4cfa","ad13e138-0ff6-447a-9b81-9d1ff0f6269e","2016-01-27T14:57:27.269976","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"285","1088","db566192-6094-451c-a80d-88e8e555c836","coverage_end_date","2d8c32b2-e540-4c74-8c56-04a694aa9b0b","2d9d8cfe-8c49-4c7b-ac87-ef2757de224f","2015-03-02T17:22:03.920781","active","2011-11-30"
"285","1089","b70ef2ae-8cf6-4bb1-86fb-52aa8b9cda14","coverage_start_date","2d8c32b2-e540-4c74-8c56-04a694aa9b0b","2d9d8cfe-8c49-4c7b-ac87-ef2757de224f","2015-03-02T17:22:03.920781","active","2011-11-01"
"285","1090","ce2428a3-64c3-47a2-84e5-723d23980e98","frequency","2d8c32b2-e540-4c74-8c56-04a694aa9b0b","2d9d8cfe-8c49-4c7b-ac87-ef2757de224f","2015-03-02T17:22:03.920781","active","Weekly"
"285","1091","b64b5c80-8ca9-40f1-a3c7-9c8bf2a9604f","origin","2d8c32b2-e540-4c74-8c56-04a694aa9b0b","14259fb6-fc97-45dc-b0e2-7a95f388388b","2016-01-27T14:57:08.346262","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"286","1092","9a501686-7da7-45af-88e6-08db36313a98","coverage_end_date","437be6b8-13f1-4827-995a-4c660fef2a3f","b8fa05c8-3973-4564-8062-20989f2865af","2015-03-02T17:21:43.444899","active","2011-12-31"
"286","1093","58e89af2-3ed3-44f1-b13b-6dff239ada6e","coverage_start_date","437be6b8-13f1-4827-995a-4c660fef2a3f","b8fa05c8-3973-4564-8062-20989f2865af","2015-03-02T17:21:43.444899","active","2011-12-01"
"286","1094","aebb8e27-4efa-42e3-a9f2-d55d4ea1cb28","frequency","437be6b8-13f1-4827-995a-4c660fef2a3f","b8fa05c8-3973-4564-8062-20989f2865af","2015-03-02T17:21:43.444899","active","Weekly"
"286","1095","7dd42639-5f0d-4689-b1ff-dfdd32d9a883","origin","437be6b8-13f1-4827-995a-4c660fef2a3f","2c0a1ac2-56c3-4c87-b573-89a9ee3e8351","2016-01-27T14:56:41.373739","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"287","1096","74ca3ff3-3ad3-4ded-be78-b0820b54518c","coverage_end_date","bd483a7a-4862-40fa-bcbc-4fe1892053ff","8efdca2c-9d79-4a76-854f-d0e7207ff650","2015-03-02T17:21:29.156208","active","2012-1-31"
"287","1097","0d716167-8906-455d-b597-c94ce353c4e5","coverage_start_date","bd483a7a-4862-40fa-bcbc-4fe1892053ff","8efdca2c-9d79-4a76-854f-d0e7207ff650","2015-03-02T17:21:29.156208","active","2012-1-01"
"287","1098","34b9ef1f-fbf0-4282-b167-cb85c3828f1a","frequency","bd483a7a-4862-40fa-bcbc-4fe1892053ff","8efdca2c-9d79-4a76-854f-d0e7207ff650","2015-03-02T17:21:29.156208","active","Weekly"
"287","1099","3c3768ea-e155-4832-b972-5ee8a36dc473","origin","bd483a7a-4862-40fa-bcbc-4fe1892053ff","ba451675-a75c-452b-8162-2c69eb2c835c","2016-01-27T14:56:23.612165","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"288","1100","96340864-8bf7-47b8-a3f7-b40e8a2ee63b","coverage_end_date","e9b14ab6-1953-4ee7-8ab6-34011d3e7ef5","752bfd24-1c45-4980-81f4-22e575992b1e","2015-03-02T17:21:14.809470","active","2012-2-29"
"288","1101","f83459af-000a-4287-91b6-bf7f8d485c99","coverage_start_date","e9b14ab6-1953-4ee7-8ab6-34011d3e7ef5","752bfd24-1c45-4980-81f4-22e575992b1e","2015-03-02T17:21:14.809470","active","2012-2-01"
"288","1102","4e285bf1-abb9-4e25-a843-c85b93e80a0b","frequency","e9b14ab6-1953-4ee7-8ab6-34011d3e7ef5","752bfd24-1c45-4980-81f4-22e575992b1e","2015-03-02T17:21:14.809470","active","Weekly"
"288","1103","c2fcba1f-a0b6-49c3-97d1-e6a2fcbc7aea","origin","e9b14ab6-1953-4ee7-8ab6-34011d3e7ef5","dc60f6bd-8c6d-4402-b79c-cd17cbb01f52","2016-01-27T14:56:05.777714","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"289","1104","3e220a59-6c54-4418-b563-b68621d194de","coverage_end_date","d8cb8a3e-b3fd-40cd-af29-e3493ee006df","95c88980-9e54-4ce2-bad9-0760b6dba224","2015-03-02T17:20:53.292481","active","2012-3-31"
"289","1105","578e6a6c-41c8-47df-9d95-d0e39124973e","coverage_start_date","d8cb8a3e-b3fd-40cd-af29-e3493ee006df","95c88980-9e54-4ce2-bad9-0760b6dba224","2015-03-02T17:20:53.292481","active","2012-3-01"
"289","1106","7766c625-c69a-4da4-a4d8-82474a0e7558","frequency","d8cb8a3e-b3fd-40cd-af29-e3493ee006df","95c88980-9e54-4ce2-bad9-0760b6dba224","2015-03-02T17:20:53.292481","active","Weekly"
"289","1107","fbfbb231-0847-4a2a-820f-8dcdf2f7e09c","origin","d8cb8a3e-b3fd-40cd-af29-e3493ee006df","aafc6b19-539b-46c4-8ef1-6dab64b3fb43","2016-01-27T14:55:39.369205","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2011-12/"
"290","1108","e215a8af-16d4-4370-867f-49e909401bd8","coverage_end_date","90ff6732-0c71-46ff-a1fd-07b5b9c6b751","ec0a7c4e-dfe2-47b9-9e7c-4a66884a0d73","2015-03-02T17:20:38.502401","active","2012-4-30"
"290","1109","4efa6244-2576-499e-be53-c3dc172f26fe","coverage_start_date","90ff6732-0c71-46ff-a1fd-07b5b9c6b751","ec0a7c4e-dfe2-47b9-9e7c-4a66884a0d73","2015-03-02T17:20:38.502401","active","2012-4-01"
"290","1110","baaeea60-2e2a-45ab-93bc-46416194f61f","frequency","90ff6732-0c71-46ff-a1fd-07b5b9c6b751","ec0a7c4e-dfe2-47b9-9e7c-4a66884a0d73","2015-03-02T17:20:38.502401","active","Weekly"
"290","1111","21021691-b8a3-4238-970f-5db4c8b12df3","origin","90ff6732-0c71-46ff-a1fd-07b5b9c6b751","e8798ec2-b37d-48ae-95e3-6230faae0cbc","2016-01-27T14:55:20.391409","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"291","1112","833022d4-f92f-4a50-aca1-bd3baa1853e0","coverage_end_date","aab0a562-2808-44a3-b423-58f6f7b0ce76","ce9cf5ef-6b59-406b-8ec6-ff2dea6bb770","2015-03-02T17:20:19.831079","active","2012-5-31"
"291","1113","ab7c9c0a-d68a-4910-bfec-8a07af428144","coverage_start_date","aab0a562-2808-44a3-b423-58f6f7b0ce76","ce9cf5ef-6b59-406b-8ec6-ff2dea6bb770","2015-03-02T17:20:19.831079","active","2012-5-01"
"291","1114","f1fc21bb-13f7-457f-9290-91bcb7d14d7c","frequency","aab0a562-2808-44a3-b423-58f6f7b0ce76","ce9cf5ef-6b59-406b-8ec6-ff2dea6bb770","2015-03-02T17:20:19.831079","active","Weekly"
"291","1115","fcdcfec4-339e-4468-9e10-473b85481eda","origin","aab0a562-2808-44a3-b423-58f6f7b0ce76","dcb7ea0b-ef7a-4e5c-b419-3786d0a721c9","2016-01-27T14:54:57.357288","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"292","1116","4d13839e-7b6c-4437-9494-39e480a375e7","coverage_end_date","2eb64ac3-f0bc-404f-8ee1-8ad552278011","f343498a-8b21-460d-9a2d-c8906fef3c00","2015-03-02T17:20:00.629863","active","2012-6-30"
"292","1117","2415139d-a3ae-45b9-87d6-87cd717994bf","coverage_start_date","2eb64ac3-f0bc-404f-8ee1-8ad552278011","f343498a-8b21-460d-9a2d-c8906fef3c00","2015-03-02T17:20:00.629863","active","2012-6-01"
"292","1118","87196675-d8e4-4fc3-94bc-a10d3b0856af","frequency","2eb64ac3-f0bc-404f-8ee1-8ad552278011","f343498a-8b21-460d-9a2d-c8906fef3c00","2015-03-02T17:20:00.629863","active","Weekly"
"292","1119","25e0178d-3401-4fd5-94ce-bfab0dc111b4","origin","2eb64ac3-f0bc-404f-8ee1-8ad552278011","8f466e7a-56bb-473d-811d-30d49c496352","2016-01-27T14:54:35.080734","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"293","1120","ce178c0e-3b08-4133-80db-49e674933e81","coverage_end_date","1d28d960-fea1-42d4-a7b7-a6e2d21cb361","473ebf1a-2df8-44bf-948e-b74213d532b3","2015-03-02T17:19:44.749105","active","2012-7-31"
"293","1121","7f6df79f-a596-4abc-b04c-17eea65dd033","coverage_start_date","1d28d960-fea1-42d4-a7b7-a6e2d21cb361","473ebf1a-2df8-44bf-948e-b74213d532b3","2015-03-02T17:19:44.749105","active","2012-7-01"
"293","1122","be899089-2dd3-49d1-bda7-5dd8a116763c","frequency","1d28d960-fea1-42d4-a7b7-a6e2d21cb361","473ebf1a-2df8-44bf-948e-b74213d532b3","2015-03-02T17:19:44.749105","active","Weekly"
"293","1123","933f1fbb-6643-4466-ae28-9777fa913e9e","origin","1d28d960-fea1-42d4-a7b7-a6e2d21cb361","3bd72e09-e21b-4682-824b-6ef1a4e55bc7","2016-01-27T14:54:15.831736","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"294","1124","ff00b49a-8452-4ca3-808f-6d9b35a36cf9","coverage_end_date","02ea986c-f9e6-4eed-91a4-62912d2fb45e","e7035d7e-7f61-4ca9-9292-1469ca7ba0a1","2015-03-02T17:19:25.831228","active","2012-8-31"
"294","1125","2f509d58-08ef-455f-88fe-8947457385d2","coverage_start_date","02ea986c-f9e6-4eed-91a4-62912d2fb45e","e7035d7e-7f61-4ca9-9292-1469ca7ba0a1","2015-03-02T17:19:25.831228","active","2012-8-01"
"294","1126","14a76e75-5e5d-47d1-a2ad-a5f163695b67","frequency","02ea986c-f9e6-4eed-91a4-62912d2fb45e","e7035d7e-7f61-4ca9-9292-1469ca7ba0a1","2015-03-02T17:19:25.831228","active","Weekly"
"294","1127","5256e605-697f-444c-a64d-bcd92267c2ae","origin","02ea986c-f9e6-4eed-91a4-62912d2fb45e","5c4e8b1d-9aca-403f-98f8-9d292937f975","2016-01-27T14:53:54.480021","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"295","1128","385ada4f-cdc2-447c-baf4-feac79e136f4","coverage_end_date","d7f9009b-e170-42e8-89e8-9e105f0f57b6","db7bbc4e-7a8d-48d4-b697-fb34441b8611","2015-03-02T17:19:06.307465","active","2012-9-30"
"295","1129","fa01315c-e398-4948-b91e-2e35f6f3da12","coverage_start_date","d7f9009b-e170-42e8-89e8-9e105f0f57b6","db7bbc4e-7a8d-48d4-b697-fb34441b8611","2015-03-02T17:19:06.307465","active","2012-9-01"
"295","1130","56da8712-c100-469f-9802-27944e906e11","frequency","d7f9009b-e170-42e8-89e8-9e105f0f57b6","db7bbc4e-7a8d-48d4-b697-fb34441b8611","2015-03-02T17:19:06.307465","active","Weekly"
"295","1131","a41cf171-e9b7-4260-8ba9-c17132a132c5","origin","d7f9009b-e170-42e8-89e8-9e105f0f57b6","9823e27c-c01e-4952-88a3-556da7ce8aaa","2016-01-27T14:53:33.225184","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"296","1132","5e057515-4ee5-4b4b-b6aa-b7a58d930463","coverage_end_date","f3f25cff-415f-48c7-a4c6-91b5024b77c2","b737dde8-6ce6-45e1-8db3-72f2bb2a8083","2015-03-02T17:18:50.731359","active","2012-10-31"
"296","1133","b8c1860c-b013-4179-8103-9f004a2f5255","coverage_start_date","f3f25cff-415f-48c7-a4c6-91b5024b77c2","b737dde8-6ce6-45e1-8db3-72f2bb2a8083","2015-03-02T17:18:50.731359","active","2012-10-01"
"296","1134","c5f0d941-a378-4155-a8ee-5260f5bb838a","frequency","f3f25cff-415f-48c7-a4c6-91b5024b77c2","b737dde8-6ce6-45e1-8db3-72f2bb2a8083","2015-03-02T17:18:50.731359","active","Weekly"
"296","1135","02b95cbe-9e3f-420e-90d2-29ce8c60b299","origin","f3f25cff-415f-48c7-a4c6-91b5024b77c2","7b4c7fdf-6fce-4130-92bf-3ab849c86555","2016-01-27T14:53:15.088012","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"297","1136","c3846207-f643-4266-a8fc-56fb3eca7fc2","coverage_end_date","2038b0a1-c8f1-4f71-bb82-023bf780497a","9b670909-7fee-43d1-bd04-fca4a1e4b6e8","2015-03-02T17:18:31.366788","active","2012-11-30"
"297","1137","cfe8984b-473b-4595-8d16-7d7007a4534b","coverage_start_date","2038b0a1-c8f1-4f71-bb82-023bf780497a","9b670909-7fee-43d1-bd04-fca4a1e4b6e8","2015-03-02T17:18:31.366788","active","2012-11-01"
"297","1138","d6ef8cb5-457e-4e38-a75e-43e5ef6446f5","frequency","2038b0a1-c8f1-4f71-bb82-023bf780497a","9b670909-7fee-43d1-bd04-fca4a1e4b6e8","2015-03-02T17:18:31.366788","active","Weekly"
"297","1139","9dcc21e8-dba6-46e0-bf92-badb4d652700","origin","2038b0a1-c8f1-4f71-bb82-023bf780497a","3ec31d34-7537-46c2-849b-442e926f5a0a","2016-01-27T14:52:53.622593","active","https://www.england.nhs.uk/statistics/ae-waiting-times-and-activity/weekly-ae-sitreps-2012-13/"
"298","1140","b7c0741c-0c73-4dae-a931-28b6ac05e24d","coverage_end_date","e4d445a7-ca55-4ba6-8f73-5726b0e1088f","a63fca89-47a7-4cdc-8fa1-5b2df7845487","2015-03-02T17:18:11.882742","active","2012-12-31"
"298","1141","941e0a38-1361-4c41-ae6f-1e2008acc008","coverage_start_date","e4d445a7-ca55-4ba6-8f73-5726b0e1088f","a63fca89-47a7-4cdc-8fa1-5b2df7845487","2015-03-02T17:18:11.882742","active","2012-12-01"
"298","1142","4ace27a1-aaf4-47aa-b29a-dc247f0e9d17","frequency","e4d445a7-ca55-4ba6-8f73-5726b0e1088f","a63fca89-47a7-4cdc-8fa1-5b2df7845487","2015-03-02T17:18:11.882742","active","Weekly"
