403,4,mortality
404,1,circulatory diseases
404,2,death
404,3,deaths
404,4,mortality
405,1,circulatory diseases
405,2,death
405,3,deaths
405,4,mortality
406,1,circulatory diseases
406,2,death
406,3,deaths
406,4,mortality
407,1,circulatory diseases
407,2,death
407,3,deaths
407,4,mortality
408,1,circulatory diseases
408,2,death
408,3,deaths
408,4,mortality
409,1,circulatory diseases
409,2,death
409,3,deaths
409,4,mortality
410,1,circulatory diseases
410,2,death
410,3,deaths
410,4,mortality
411,1,circulatory diseases
411,2,death
411,3,deaths
411,4,mortality
412,1,all cancers
412,2,bladder
412,3,bowel cancer
412,4,breast cancer
412,5,cancer
412,6,cancers
412,7,cervical cancer
412,8,gastric cancer
412,9,gastrointestinal cancer
412,10,Hodgkin's disease
412,11,incidence
412,12,leukaemia
412,13,lung cancer
412,14,lymphoma
412,15,melanoma
412,16,oesophageal cancer
412,17,prostate cancer
412,18,skin cancer
413,1,all cancers
413,2,bladder
413,3,bowel cancer
413,4,breast cancer
413,5,cancer
413,6,cancers
413,7,cervical cancer
413,8,gastric cancer
413,9,gastrointestinal cancer
413,10,Hodgkin's disease
413,11,incidence
413,12,leukaemia
413,13,lung cancer
413,14,lymphoma
413,15,melanoma
413,16,oesophageal cancer
413,17,prostate cancer
413,18,skin cancer
414,1,all cancers
414,2,bladder
414,3,bowel cancer
414,4,breast cancer
414,5,cancer
414,6,cancers
414,7,cervical cancer
414,8,gastric cancer
414,9,gastrointestinal cancer
414,10,Hodgkin's disease
414,11,incidence
414,12,leukaemia
414,13,lung cancer
414,14,lymphoma
414,15,melanoma
414,16,oesophageal cancer
414,17,prostate cancer
414,18,skin cancer
415,1,all cancers
415,2,bladder
415,3,bowel cancer
415,4,breast cancer
415,5,cancer
415,6,cancers
415,7,cervical cancer
415,8,gastric cancer
415,9,gastrointestinal cancer
415,10,Hodgkin's disease
415,11,incidence
415,12,leukaemia
415,13,lung cancer
415,14,lymphoma
415,15,melanoma
415,16,oesophageal cancer
415,17,prostate cancer
415,18,skin cancer
416,1,all cancers
416,2,bladder
416,3,bowel cancer
416,4,breast cancer
416,5,cancer
416,6,cancers
416,7,cervical cancer
416,8,gastric cancer
416,9,gastrointestinal cancer
416,10,Hodgkin's disease
416,11,incidence
416,12,leukaemia
416,13,lung cancer
416,14,lymphoma
416,15,melanoma
416,16,oesophageal cancer
416,17,prostate cancer
416,18,skin cancer
417,1,all cancers
417,2,bladder
417,3,bowel cancer
417,4,breast cancer
417,5,cancer
417,6,cancers
417,7,cervical cancer
417,8,gastric cancer
417,9,gastrointestinal cancer
417,10,Hodgkin's disease
417,11,incidence
417,12,leukaemia
417,13,lung cancer
417,14,lymphoma
417,15,melanoma
417,16,oesophageal cancer
417,17,prostate cancer
417,18,skin cancer
418,1,cancer
418,2,death
418,3,deaths
418,4,Hodgkin's
418,5,mortality
419,1,cancer
419,2,death
419,3,deaths
419,4,Hodgkin's
419,5,mortality
420,1,cancer
420,2,death
420,3,deaths
420,4,Hodgkin's
420,5,mortality
421,1,cancer
421,2,death
421,3,deaths
421,4,Hodgkin's
421,5,mortality
422,1,cancer
422,2,death
422,3,deaths
422,4,Hodgkin's
422,5,mortality
423,1,cancer
423,2,death
423,3,deaths
423,4,Hodgkin's
423,5,mortality
424,1,cancer
424,2,death
424,3,deaths
424,4,Hodgkin's
424,5,mortality
425,1,cancer
425,2,death
425,3,deaths
425,4,Hodgkin's
425,5,mortality
426,1,cancer
426,2,death
426,3,deaths
426,4,Hodgkin's
426,5,mortality
427,1,cancer
427,2,death
427,3,deaths
427,4,Hodgkin's
427,5,mortality
428,1,birth
428,2,births
428,3,conception
428,4,conceptions
428,5,fertility
428,6,live births
428,7,pregnancy
429,1,birth
429,2,births
429,3,conception
429,4,conceptions
429,5,fertility
429,6,live births
429,7,pregnancy
430,1,birth
430,2,births
430,3,conception
430,4,conceptions
430,5,fertility
430,6,live births
430,7,pregnancy
431,1,childhood viruses
431,2,communicable diseases
431,3,epidemic parotitis
431,4,german measles
431,5,immunisation
431,6,infectious diseases
431,7,measles
431,8,MMR
431,9,morbilli
431,10,rosolia
431,11,rougeole
431,12,vaccination
431,13,vaccinations
431,14,vaccine
431,15,vaccines
432,1,childhood viruses
432,2,communicable diseases
432,3,epidemic parotitis
432,4,german measles
432,5,immunisation
432,6,infectious diseases
432,7,measles
432,8,MMR
432,9,morbilli
432,10,rosolia
432,11,rougeole
432,12,vaccination
432,13,vaccinations
432,14,vaccine
432,15,vaccines
433,1,communicable diseases
433,2,immunisation
433,3,immunisations
433,4,infectious diseases
433,5,pertussis
433,6,vaccination
433,7,whooping cough
434,1,communicable diseases
434,2,immunisation
434,3,immunisations
434,4,infectious diseases
434,5,pertussis
434,6,vaccination
434,7,whooping cough
435,1,CNS
435,2,incidence
435,3,central nervous system
436,1,CNS
436,2,incidence
436,3,central nervous system
437,1,anencephalus
437,2,incidence
438,1,anencephalus
438,2,incidence
439,1,cleft palate
439,2,harelip
439,3,cleft lip
439,4,palatoschisis
439,5,incidence
439,6,cheiloschisis
440,1,cleft palate
440,2,harelip
440,3,cleft lip
440,4,palatoschisis
440,5,incidence
440,6,cheiloschisis
441,1,Down syndrome
441,2,Downs
441,3,Downs syndrome
441,4,Down's syndrome
441,5,Downs' syndrome
441,6,incidence
441,7,trisomy 21
442,1,Down syndrome
442,2,Downs
442,3,Downs syndrome
442,4,Down's syndrome
442,5,Downs' syndrome
442,6,incidence
442,7,trisomy 21
443,1,Down syndrome
443,2,Downs
443,3,Downs syndrome
443,4,Down's syndrome
443,5,Downs' syndrome
443,6,incidence
443,7,trisomy 21
444,1,Down syndrome
444,2,Downs
444,3,Downs syndrome
444,4,Down's syndrome
444,5,Downs' syndrome
444,6,incidence
444,7,trisomy 21
445,1,Down syndrome
445,2,Downs
445,3,Downs syndrome
445,4,Down's syndrome
445,5,Downs' syndrome
445,6,incidence
445,7,trisomy 21
446,1,incidence
446,2,measles
446,3,morbilli
446,4,rosolia
446,5,rougeloe
447,1,incidence
447,2,measles
447,3,morbilli
447,4,rosolia
447,5,rougeloe
448,1,incidence
448,2,measles
448,3,morbilli
448,4,rosolia
448,5,rougeloe
449,1,incidence
449,2,myelocele
449,3,myelomeningocele
449,4,spina bifida
450,1,incidence
450,2,myelocele
450,3,myelomeningocele
450,4,spina bifida
451,1,incidence
451,2,meningitis
451,3,meningococcal meningitis
452,1,incidence
452,2,meningitis
452,3,meningococcal meningitis
453,1,incidence
453,2,pertusis
453,3,pertussis
453,4,whooping cough
454,1,incidence
454,2,pertusis
454,3,pertussis
454,4,whooping cough
455,1,incidence
455,2,pertusis
455,3,pertussis
455,4,whooping cough
456,1,birth
456,2,child birth
456,3,childbirth
456,4,deliveries
456,5,delivery
456,6,foetal growth restriction
456,7,growth restricted
456,8,LBW
456,9,low birthweight
456,10,low-birthweight
457,1,convulsions
457,2,death
457,3,deaths
457,4,epilepsy
457,5,fits
457,6,mortality
457,7,Years of life lost
457,8,YLL
458,1,convulsions
458,2,death
458,3,deaths
458,4,epilepsy
458,5,fits
458,6,mortality
458,7,Years of life lost
458,8,YLL
459,1,death
459,2,deaths
459,3,infections
459,4,infectious
459,5,mortality
459,6,parasitic disease
459,7,Years of life lost
459,8,YLL
460,1,death
460,2,deaths
460,3,infections
460,4,infectious
460,5,mortality
460,6,parasitic disease
460,7,Years of life lost
460,8,YLL
461,1,death
461,2,deaths
461,3,mortality
461,4,TB
461,5,tuberculosis
461,6,Years of life lost
461,7,YLL
462,1,death
462,2,deaths
462,3,mortality
462,4,TB
462,5,tuberculosis
462,6,Years of life lost
462,7,YLL
463,1,death
463,2,deaths
463,3,mortality
463,4,suicide
463,5,suicides
463,6,Years of life lost
463,7,YLL
464,1,death
464,2,deaths
464,3,mortality
464,4,suicide
464,5,suicides
464,6,Years of life lost
464,7,YLL
465,1,orchidopexy
465,2,surgery
465,3,HES
465,4,hospital episode statistics
465,5,infant health
465,6,child health
465,7,treatment
466,1,orchidopexy
466,2,surgery
466,3,HES
466,4,hospital episode statistics
466,5,infant health
466,6,child health
466,7,treatment
467,1,orchidopexy
467,2,surgery
467,3,HES
467,4,hospital episode statistics
467,5,infant health
467,6,child health
467,7,treatment
468,1,death
468,2,deaths
468,3,mortality
468,4,still birth
468,5,still births
468,6,stillbirths
469,1,death
469,2,deaths
469,3,mortality
469,4,still birth
469,5,still births
469,6,stillbirths
470,1,death
470,2,deaths
470,3,mortality
470,4,still birth
470,5,still births
470,6,stillbirths
471,1,incidence
471,2,TB
471,3,tuberculosis
472,1,incidence
472,2,TB
472,3,tuberculosis
473,1,death
473,2,deaths
473,3,mortality
473,4,suicide
473,5,suicides
473,6,Years of life lost
473,7,YLL
474,1,death
474,2,deaths
474,3,mortality
474,4,suicide
474,5,suicides
474,6,Years of life lost
474,7,YLL
475,1,death
475,2,deaths
475,3,duodenal
475,4,gastric
475,5,mortality
475,6,peptic ulcers
475,7,Years of life lost
475,8,YLL
476,1,death
476,2,deaths
476,3,duodenal
476,4,gastric
476,5,mortality
476,6,peptic ulcers
476,7,Years of life lost
476,8,YLL
477,1,death
477,2,deaths
477,3,infection
477,4,infectious
477,5,mortality
477,6,parasite
477,7,parasitic
478,1,death
478,2,deaths
478,3,infection
478,4,infectious
478,5,mortality
478,6,parasite
478,7,parasitic
479,1,death
479,2,deaths
479,3,infection
479,4,infectious
479,5,mortality
479,6,parasite
479,7,parasitic
480,1,death
480,2,deaths
480,3,infection
480,4,infectious
480,5,mortality
480,6,parasite
480,7,parasitic
481,1,death
481,2,deaths
481,3,infection
481,4,infectious
481,5,mortality
481,6,parasite
481,7,parasitic
482,1,death
482,2,deaths
482,3,infection
482,4,infectious
482,5,mortality
482,6,parasite
482,7,parasitic
483,1,death
483,2,deaths
483,3,infection
483,4,infectious
483,5,mortality
483,6,parasite
483,7,parasitic
484,1,death
484,2,deaths
484,3,infection
484,4,infectious
484,5,mortality
484,6,parasite
484,7,parasitic
485,1,death
485,2,deaths
485,3,mortality
485,4,TB
485,5,tuberculosis
486,1,death
486,2,deaths
486,3,mortality
486,4,TB
486,5,tuberculosis
487,1,death
487,2,deaths
487,3,mortality
487,4,TB
487,5,tuberculosis
488,1,death
488,2,deaths
488,3,mortality
488,4,TB
488,5,tuberculosis
489,1,death
489,2,deaths
489,3,mortality
489,4,TB
489,5,tuberculosis
490,1,death
490,2,deaths
490,3,mortality
490,4,TB
490,5,tuberculosis
491,1,death
491,2,deaths
491,3,mortality
491,4,TB
491,5,tuberculosis
492,1,death
492,2,deaths
492,3,mortality
492,4,TB
492,5,tuberculosis
493,1,death
493,2,deaths
493,3,mortality
493,4,TB
493,5,tuberculosis
494,1,death
494,2,deaths
494,3,mortality
494,4,TB
494,5,tuberculosis
495,1,cancer
495,2,death
495,3,deaths
495,4,leukaemia
495,5,mortality
496,1,cancer
496,2,death
496,3,deaths
496,4,leukaemia
496,5,mortality
497,1,cancer
497,2,death
497,3,deaths
497,4,leukaemia
497,5,mortality
498,1,cancer
498,2,death
498,3,deaths
498,4,leukaemia
498,5,mortality
499,1,cancer
499,2,death
499,3,deaths
499,4,leukaemia
499,5,mortality
500,1,cancer
500,2,death
500,3,deaths
500,4,leukaemia
500,5,mortality
501,1,cancer
501,2,death
501,3,deaths
501,4,leukaemia
501,5,mortality
502,1,cancer
502,2,death
502,3,deaths
502,4,leukaemia
502,5,mortality
503,1,cancer
503,2,incidence
503,3,lung
503,4,lung cancer
504,1,cancer
504,2,incidence
504,3,lung
504,4,lung cancer
505,1,cancer
505,2,incidence
505,3,lung
505,4,lung cancer
506,1,cancer
506,2,incidence
506,3,lung
506,4,lung cancer
507,1,cancer
507,2,incidence
507,3,lung
507,4,lung cancer
508,1,cancer
508,2,incidence
508,3,lung
508,4,lung cancer
509,1,cancer
509,2,death
509,3,deaths
509,4,lung
509,5,lung cancer
509,6,mortality
510,1,cancer
510,2,death
510,3,deaths
510,4,lung
510,5,lung cancer
510,6,mortality
511,1,cancer
511,2,death
511,3,deaths
511,4,lung
511,5,lung cancer
511,6,mortality
512,1,cancer
512,2,death
512,3,deaths
512,4,lung
512,5,lung cancer
512,6,mortality
513,1,cancer
513,2,death
513,3,deaths
513,4,lung
513,5,lung cancer
513,6,mortality
514,1,cancer
514,2,death
514,3,deaths
514,4,lung
514,5,lung cancer
514,6,mortality
515,1,cancer
515,2,death
515,3,deaths
515,4,lung
515,5,lung cancer
515,6,mortality
516,1,cancer
516,2,death
516,3,deaths
516,4,lung
516,5,lung cancer
516,6,mortality
517,1,cancer
517,2,death
517,3,deaths
517,4,lung
517,5,lung cancer
517,6,mortality
518,1,cancer
518,2,death
518,3,deaths
518,4,lung
518,5,lung cancer
518,6,mortality
519,1,death
519,2,deaths
519,3,mortality
519,4,pneumonia
519,5,Years of life lost
519,6,YLL
520,1,death
520,2,deaths
520,3,mortality
520,4,pneumonia
520,5,Years of life lost
520,6,YLL
521,1,circulatory diseases
521,2,death
521,3,deaths
521,4,mortality
521,5,Years of life lost
521,6,YLL
522,1,circulatory diseases
522,2,death
522,3,deaths
522,4,mortality
522,5,Years of life lost
522,6,YLL
535,1,death
535,2,deaths
535,3,mortality
535,4,suicide
535,5,suicides
536,1,death
536,2,deaths
536,3,mortality
536,4,suicide
536,5,suicides
537,1,death
537,2,deaths
537,3,mortality
537,4,suicide
537,5,suicides
538,1,death
538,2,deaths
538,3,mortality
538,4,suicide
538,5,suicides
539,1,death
539,2,deaths
539,3,mortality
539,4,suicide
539,5,suicides
540,1,death
540,2,deaths
540,3,mortality
540,4,suicide
540,5,suicides
541,1,death
541,2,deaths
541,3,mortality
541,4,suicide
541,5,suicides
542,1,death
542,2,deaths
542,3,mortality
542,4,suicide
542,5,suicides
543,1,death
543,2,deaths
543,3,mortality
543,4,suicide
543,5,suicides
544,1,death
544,2,suicide
544,3,mortality
544,4,suicides
544,5,deaths
546,1,death
546,2,deaths
546,3,mortality
546,4,suicide
546,5,suicides
547,1,death
547,2,deaths
547,3,mortality
547,4,suicide
547,5,suicides
548,1,death
548,2,deaths
548,3,mortality
548,4,suicide
548,5,suicides
549,1,death
549,2,deaths
549,3,mortality
549,4,suicide
549,5,suicides
550,1,death
550,2,deaths
550,3,mortality
550,4,suicide
550,5,suicides
551,1,death
551,2,suicide
551,3,mortality
551,4,suicides
551,5,deaths
552,1,death
552,2,deaths
552,3,mortality
552,4,suicide
552,5,suicides
553,1,death
553,2,deaths
553,3,mortality
553,4,suicide
553,5,suicides
554,1,death
554,2,deaths
554,3,mortality
554,4,suicide
554,5,suicides
555,1,death
555,2,deaths
555,3,mortality
555,4,suicide
555,5,suicides
556,1,decay
556,2,dental decay
556,3,teeth
556,4,Children
556,5,teeth decay
556,6,tooth
556,7,infant health
556,8,dental
556,9,child health
556,10,oral health
556,11,tooth decay
556,12,Child
557,1,decay
557,2,dental decay
557,3,teeth
557,4,Children
557,5,teeth decay
557,6,tooth
557,7,infant health
557,8,dental
557,9,child health
557,10,oral health
557,11,tooth decay
557,12,Child
558,1,decay
558,2,dental decay
558,3,teeth
558,4,Children
558,5,teeth decay
558,6,tooth
558,7,infant health
558,8,dental
558,9,child health
558,10,oral health
558,11,tooth decay
558,12,Child
559,1,decay
559,2,dental decay
559,3,teeth
559,4,Children
559,5,teeth decay
559,6,tooth
559,7,infant health
559,8,dental
559,9,child health
559,10,oral health
559,11,tooth decay
559,12,Child
560,1,decay
560,2,dental decay
560,3,teeth
560,4,Children
560,5,teeth decay
560,6,tooth
560,7,infant health
560,8,dental
560,9,child health
560,10,oral health
560,11,tooth decay
560,12,Child
561,1,decay
561,2,dental decay
561,3,teeth
561,4,Children
561,5,teeth decay
561,6,tooth
561,7,infant health
561,8,dental
561,9,child health
561,10,oral health
561,11,tooth decay
561,12,Child
562,1,decay
562,2,dental decay
562,3,teeth
562,4,Children
562,5,teeth decay
562,6,tooth
562,7,infant health
562,8,dental
562,9,child health
562,10,oral health
562,11,tooth decay
562,12,Child
563,1,decay
563,2,dental decay
563,3,teeth
563,4,Children
563,5,teeth decay
563,6,tooth
563,7,infant health
563,8,dental
563,9,child health
563,10,oral health
563,11,tooth decay
563,12,Child
564,1,decay
564,2,dental decay
564,3,teeth
564,4,Children
564,5,teeth decay
564,6,tooth
564,7,infant health
564,8,dental
564,9,child health
564,10,oral health
564,11,tooth decay
564,12,Child
565,1,decay
565,2,dental decay
565,3,teeth
565,4,Children
565,5,teeth decay
565,6,tooth
565,7,infant health
565,8,dental
565,9,child health
565,10,oral health
565,11,tooth decay
565,12,Child
566,1,decay
566,2,dental decay
566,3,teeth
566,4,Children
566,5,teeth decay
566,6,tooth
566,7,infant health
566,8,dental
566,9,child health
566,10,oral health
566,11,tooth decay
566,12,Child
567,1,decay
567,2,dental decay
567,3,teeth
567,4,Children
567,5,teeth decay
567,6,tooth
567,7,infant health
567,8,dental
567,9,child health
567,10,oral health
567,11,tooth decay
567,12,Child
568,1,decay
568,2,dental decay
568,3,teeth
568,4,Children
568,5,teeth decay
568,6,tooth
568,7,infant health
568,8,dental
568,9,child health
568,10,oral health
568,11,tooth decay
568,12,Child
569,1,decay
569,2,dental decay
569,3,teeth
569,4,Children
569,5,teeth decay
569,6,tooth
569,7,infant health
569,8,dental
569,9,child health
569,10,oral health
569,11,tooth decay
569,12,Child
570,1,decay
570,2,dental decay
570,3,teeth
570,4,Children
570,5,teeth decay
570,6,tooth
570,7,infant health
570,8,dental
570,9,child health
570,10,oral health
570,11,tooth decay
570,12,Child
571,1,decay
571,2,dental decay
571,3,teeth
571,4,Children
571,5,teeth decay
571,6,tooth
571,7,infant health
571,8,dental
571,9,child health
571,10,oral health
571,11,tooth decay
571,12,Child
572,1,decay
572,2,dental decay
572,3,teeth
572,4,Children
572,5,teeth decay
572,6,tooth
572,7,infant health
572,8,dental
572,9,child health
572,10,oral health
572,11,tooth decay
572,12,Child
573,1,decay
573,2,dental decay
573,3,teeth
573,4,Children
573,5,teeth decay
573,6,tooth
573,7,infant health
573,8,dental
573,9,child health
573,10,oral health
573,11,tooth decay
573,12,Child
574,1,surgery
574,2,primary hip replacement
574,3,HES
574,4,hospital episode statistics
574,5,treatment
574,6,hip
575,1,surgery
575,2,primary hip replacement
575,3,HES
575,4,hospital episode statistics
575,5,treatment
575,6,hip
576,1,surgery
576,2,primary hip replacement
576,3,HES
576,4,hospital episode statistics
576,5,treatment
576,6,hip
577,1,surgery
577,2,HES
577,3,hospital episode statistics
577,4,hip replacement
577,5,treatment
577,6,hip
578,1,surgery
578,2,HES
578,3,hospital episode statistics
578,4,hip replacement
578,5,treatment
578,6,hip
579,1,surgery
579,2,HES
579,3,hospital episode statistics
579,4,hip replacement
579,5,treatment
579,6,hip
580,1,chronic rheumatic heart disease
580,2,coronary disease
580,3,coronary heart disease
580,4,death
580,5,deaths
580,6,heart
580,7,heart attack
580,8,mortality
581,1,chronic rheumatic heart disease
581,2,coronary disease
581,3,coronary heart disease
581,4,death
581,5,deaths
581,6,heart
581,7,heart attack
581,8,mortality
582,1,chronic rheumatic heart disease
582,2,coronary disease
582,3,coronary heart disease
582,4,death
582,5,deaths
582,6,heart
582,7,heart attack
582,8,mortality
583,1,chronic rheumatic heart disease
583,2,coronary disease
583,3,coronary heart disease
583,4,death
583,5,deaths
583,6,heart
583,7,heart attack
583,8,mortality
584,1,chronic rheumatic heart disease
584,2,coronary disease
584,3,coronary heart disease
584,4,death
584,5,deaths
584,6,heart
584,7,heart attack
584,8,mortality
585,1,chronic rheumatic heart disease
585,2,coronary disease
585,3,coronary heart disease
585,4,death
585,5,deaths
585,6,heart
585,7,heart attack
585,8,mortality
586,1,death
586,2,deaths
586,3,duodenal
586,4,gastric
586,5,mortality
586,6,peptic ulcers
587,1,death
587,2,deaths
587,3,duodenal
587,4,gastric
587,5,mortality
587,6,peptic ulcers
588,1,death
588,2,deaths
588,3,duodenal
588,4,gastric
588,5,mortality
588,6,peptic ulcers
589,1,death
589,2,deaths
589,3,duodenal
589,4,gastric
589,5,mortality
589,6,peptic ulcers
590,1,death
590,2,deaths
590,3,duodenal
590,4,gastric
590,5,mortality
590,6,peptic ulcers
591,1,death
591,2,deaths
591,3,duodenal
591,4,gastric
591,5,mortality
591,6,peptic ulcers
592,1,death
592,2,deaths
592,3,duodenal
592,4,gastric
592,5,mortality
592,6,peptic ulcers
593,1,death
593,2,deaths
593,3,duodenal
593,4,gastric
593,5,mortality
593,6,peptic ulcers
594,1,death
594,2,deaths
594,3,duodenal
594,4,gastric
594,5,mortality
594,6,peptic ulcers
595,1,death
595,2,deaths
595,3,duodenal
595,4,gastric
595,5,mortality
595,6,peptic ulcers
596,1,death
596,2,deaths
596,3,duodenal
596,4,gastric
596,5,mortality
596,6,peptic ulcers
597,1,death
597,2,deaths
597,3,duodenal
597,4,gastric
597,5,mortality
597,6,peptic ulcers
598,1,death
598,2,deaths
598,3,mortality
598,4,pneumonia
599,1,death
599,2,deaths
599,3,mortality
599,4,pneumonia
600,1,death
600,2,deaths
600,3,mortality
600,4,pneumonia
601,1,death
601,2,deaths
601,3,mortality
601,4,pneumonia
602,1,death
602,2,deaths
602,3,mortality
602,4,pneumonia
603,1,death
603,2,deaths
603,3,mortality
603,4,pneumonia
604,1,death
604,2,deaths
604,3,mortality
604,4,pneumonia
605,1,death
605,2,deaths
605,3,mortality
605,4,pneumonia
606,1,conception
606,2,conceptions
606,3,induced abortion
606,4,medical abortion
606,5,pregnancy termination
606,6,termination of pregnancy
607,1,conception
607,2,conceptions
607,3,induced abortion
607,4,medical abortion
607,5,pregnancy termination
607,6,termination of pregnancy
608,1,abortion
608,2,abortions
608,3,fertility
608,4,induced abortion
608,5,medical abortion
608,6,pregnancy termination
608,7,termination of pregnancy
609,1,abortion
609,2,abortions
609,3,fertility
609,4,induced abortion
609,5,medical abortion
609,6,pregnancy termination
609,7,termination of pregnancy
610,1,abortion
610,2,abortions
610,3,fertility
610,4,induced abortion
610,5,medical abortion
610,6,pregnancy termination
610,7,termination of pregnancy
611,1,abortion
611,2,abortions
611,3,fertility
611,4,induced abortion
611,5,medical abortion
611,6,pregnancy termination
611,7,termination of pregnancy
612,1,abortion
612,2,abortions
612,3,fertility
612,4,induced abortion
612,5,medical abortion
612,6,pregnancy termination
612,7,termination of pregnancy
613,1,induced abortion
613,2,termination of pregnancy
613,3,pregnancy termination
613,4,medical abortion
613,5,abortions
613,6,fertility
613,7,abortion
614,1,birth
614,2,births
614,3,child birth
614,4,childbirth
614,5,deliveries
614,6,delivery
614,7,hospital birth
614,8,live
614,9,live births
615,1,death
615,2,deaths
615,3,maternal
615,4,maternal mortality
615,5,mortality
616,1,death
616,2,deaths
616,3,maternal
616,4,maternal mortality
616,5,mortality
617,1,death
617,2,deaths
617,3,maternal
617,4,maternal mortality
617,5,mortality
618,1,death
618,2,deaths
618,3,maternal
618,4,maternal mortality
618,5,mortality
619,1,cancer
619,2,incidence
619,3,prostate
619,4,prostate cancer
620,1,cancer
620,2,incidence
620,3,prostate
620,4,prostate cancer
621,1,cancer
621,2,incidence
621,3,prostate
621,4,prostate cancer
622,1,cancer
622,2,incidence
622,3,prostate
622,4,prostate cancer
623,1,cancer
623,2,incidence
623,3,prostate
623,4,prostate cancer
624,1,cancer
624,2,incidence
624,3,prostate
624,4,prostate cancer
625,1,cancer
625,2,death
625,3,deaths
625,4,mortality
625,5,prostate
625,6,prostate cancer
626,1,cancer
626,2,death
626,3,deaths
626,4,mortality
626,5,prostate
626,6,prostate cancer
627,1,cancer
627,2,death
627,3,deaths
627,4,mortality
627,5,prostate
627,6,prostate cancer
628,1,cancer
628,2,death
628,3,deaths
628,4,mortality
628,5,prostate
628,6,prostate cancer
629,1,cancer
629,2,death
629,3,deaths
629,4,mortality
629,5,prostate
629,6,prostate cancer
630,1,cancer
630,2,death
630,3,deaths
630,4,mortality
630,5,prostate
630,6,prostate cancer
631,1,cancer
631,2,death
631,3,deaths
631,4,mortality
631,5,prostate
631,6,prostate cancer
632,1,cancer
632,2,death
632,3,deaths
632,4,mortality
632,5,prostate
632,6,prostate cancer
633,1,cancer
633,2,incidence
633,3,malignant
633,4,malignant melanoma
633,5,melanocyte
633,6,melanoma
633,7,skin cancer
634,1,cancer
634,2,incidence
634,3,malignant
634,4,malignant melanoma
634,5,melanocyte
634,6,melanoma
634,7,skin cancer
635,1,cancer
635,2,incidence
635,3,malignant
635,4,malignant melanoma
635,5,melanocyte
635,6,melanoma
635,7,skin cancer
636,1,cancer
636,2,incidence
636,3,malignant
636,4,malignant melanoma
636,5,melanocyte
636,6,melanoma
636,7,skin cancer
637,1,cancer
637,2,incidence
637,3,malignant
637,4,malignant melanoma
637,5,melanocyte
637,6,melanoma
637,7,skin cancer
638,1,cancer
638,2,incidence
638,3,malignant
638,4,malignant melanoma
638,5,melanocyte
638,6,melanoma
638,7,skin cancer
639,1,cutaneous cancer
639,2,cutaneous neoplasm
639,3,dermatological cancer
639,4,dermatological neoplasm
639,5,incidence
639,6,skin
639,7,skin cancer
639,8,skin neoplasm
640,1,cutaneous cancer
640,2,cutaneous neoplasm
640,3,dermatological cancer
640,4,dermatological neoplasm
640,5,incidence
640,6,skin
640,7,skin cancer
640,8,skin neoplasm
641,1,cutaneous cancer
641,2,cutaneous neoplasm
641,3,dermatological cancer
641,4,dermatological neoplasm
641,5,incidence
641,6,skin
641,7,skin cancer
641,8,skin neoplasm
642,1,cutaneous cancer
642,2,cutaneous neoplasm
642,3,dermatological cancer
642,4,dermatological neoplasm
642,5,incidence
642,6,skin
642,7,skin cancer
642,8,skin neoplasm
643,1,cutaneous cancer
643,2,cutaneous neoplasm
643,3,dermatological cancer
643,4,dermatological neoplasm
643,5,incidence
643,6,skin
643,7,skin cancer
643,8,skin neoplasm
644,1,cutaneous cancer
644,2,cutaneous neoplasm
644,3,dermatological cancer
644,4,dermatological neoplasm
644,5,incidence
644,6,skin
644,7,skin cancer
644,8,skin neoplasm
645,1,cancer
645,2,death
645,3,deaths
645,4,malignant
645,5,malignant melanoma
645,6,melanocyte
645,7,melanoma
645,8,mortality
645,9,skin
645,10,skin cancer
646,1,cancer
646,2,death
646,3,deaths
646,4,malignant
646,5,malignant melanoma
646,6,melanocyte
646,7,melanoma
646,8,mortality
646,9,skin
646,10,skin cancer
647,1,cancer
647,2,death
647,3,deaths
647,4,malignant
647,5,malignant melanoma
647,6,melanocyte
647,7,melanoma
647,8,mortality
647,9,skin
647,10,skin cancer
648,1,cancer
648,2,death
648,3,deaths
648,4,malignant
648,5,malignant melanoma
648,6,melanocyte
648,7,melanoma
648,8,mortality
648,9,skin
648,10,skin cancer
649,1,cancer
649,2,death
649,3,deaths
649,4,malignant
649,5,malignant melanoma
649,6,melanocyte
649,7,melanoma
649,8,mortality
649,9,skin
649,10,skin cancer
650,1,cancer
650,2,death
650,3,deaths
650,4,malignant
650,5,malignant melanoma
650,6,melanocyte
650,7,melanoma
650,8,mortality
650,9,skin
650,10,skin cancer
651,1,cancer
651,2,death
651,3,deaths
651,4,malignant
651,5,malignant melanoma
651,6,melanocyte
651,7,melanoma
651,8,mortality
651,9,skin
651,10,skin cancer
652,1,cancer
652,2,death
652,3,deaths
652,4,malignant
652,5,malignant melanoma
652,6,melanocyte
652,7,melanoma
652,8,mortality
652,9,skin
652,10,skin cancer
653,1,cancer
653,2,cutaneous cancer
653,3,cutaneous neoplasm
653,4,death
653,5,deaths
653,6,dermatological cancer
653,7,dermatological neoplasm
653,8,mortality
653,9,skin neoplasm
654,1,cancer
654,2,cutaneous cancer
654,3,cutaneous neoplasm
654,4,death
654,5,deaths
654,6,dermatological cancer
654,7,dermatological neoplasm
654,8,mortality
654,9,skin neoplasm
655,1,cancer
655,2,cutaneous cancer
655,3,cutaneous neoplasm
655,4,death
655,5,deaths
